date;conflict;similarity;knowledge;power;status;support;identity;romance;trust;fun;conflict_sd;similarity_sd;knowledge_sd;power_sd;status_sd;support_sd;identity_sd;romance_sd;trust_sd;fun_sd;conflict_n_posts;similarity_n_posts;knowledge_n_posts;power_n_posts;status_n_posts;support_n_posts;identity_n_posts;romance_n_posts;trust_n_posts;fun_n_posts;event_type;period_type;event_id;closing_price
2022-05-05;0.4165425100608648;-0.4892189500841956;-0.8874053611072117;-0.37689076778010755;1.5643277132043243;0.6460992906504882;1.1267761612000875;-0.25264029621034806;0.16157661846532487;1.8249872245438223;-1.1232146915749155;-0.9596373909563007;-1.1659425868038695;-0.3934417147190507;-2.0918759868723518;-0.1363359709319995;-0.987282546379985;-0.6465161783721963;-0.7602781367517111;-0.20793522921975255;19;19;267;13;23;40;28;0;60;32;negative;during;5;36575.142132703
2022-05-06;0.39330399730569954;0.1181241073820093;-1.4698620896439654;-1.3566851619476905;1.291715376561096;0.6559956206851131;0.9991254116088496;-0.765690850997724;-0.11599267513960912;2.2221299327876105;-1.1589717415814877;-1.2079338878900754;-1.268969339339941;-1.72382791018713;-2.0118506171962762;-0.1309267249895139;-0.8405892821829428;-1.3696218147526038;-0.6571813053213822;0.01072257119910283;24;22;252;13;24;45;15;0;60;23;negative;during;5;36040.92235015236
2022-05-07;-0.20974647464932272;-0.22193769682163886;-1.2010641299149274;-0.9238122903147074;1.3004701588532965;0.7086020958723536;0.0157047874607263;-0.765690850997724;-0.48377644849379264;1.4588935528039322;-0.6102148520985009;-0.8012983313564018;-0.9272471209641409;-1.4879228214267155;-2.0129070641503803;-0.2616281860328951;1.521085078296481;-1.3696218147526038;-0.8733572115537738;-1.0205177335424733;10;16;252;10;21;50;21;1;55;31;negative;during;5;35501.9541442019
2022-05-08;-0.4264554529186872;-0.384127205330278;-1.1258826000715352;-0.9268218416627747;1.0308772725050899;0.9173890247217987;-0.19579662480971782;-1.1568139916227116;-1.182625669911317;1.7102429008137623;-0.6317799581200257;-0.908369781079354;-1.0003499405250162;-1.4848080297089328;-1.5539428942519757;0.4306017264659526;1.4720192683824844;-1.3958529437730447;-1.885727003260204;-0.8080229216263977;16;19;228;8;20;36;23;1;45;26;negative;during;5;34059.26425058788
2022-05-09;-0.06307888648425111;-0.29920590206569;-1.3619747780733416;-0.853202590963678;0.4984373048296313;0.9731521559334947;-0.6723890014116788;-0.8106700121695976;-1.2868242081628378;1.386179249559558;-0.13923105316333778;-0.9054959870470098;-1.1165331725050391;-1.3662760016553404;-0.6810181731003138;0.380137800648365;0.8818811201369251;-1.4070987980127;-2.025433938608622;-0.6090081846736772;24;26;225;7;19;47;17;1;53;38;negative;during;5;30296.95340005305
2022-05-10;-0.10366882209660802;-0.5166872884750003;-1.4990439363457646;-1.3097945240560018;0.2576807917941505;1.0318579325917208;-0.4830805312631645;-0.11838205326337031;-1.6131997020702298;1.7065720913128297;-0.1850282589374083;-0.8878186678363782;-1.0690339349276738;-1.257575651055119;-0.9353231855258666;0.3733701351946695;0.9009177114230995;-1.1090708472842947;-2.048601410595414;-1.020329136143906;4;7;138;7;11;17;0;0;28;14;negative;during;5;31022.905412225315
2022-05-11;-0.022488950871894214;-0.4296947339112773;-1.1106813212405713;-1.3097945240560018;0.01692427875866963;0.7970348259588237;-1.0983330592458336;-0.46452603271648407;-1.6383055092938776;1.4777200614890638;-0.3100793046037595;-0.9711917959712792;-0.5351942868517074;-1.257575651055119;-0.9265977718041513;0.38325328575799483;1.0846897884335807;-0.9646186926730864;-2.0718841019806993;-0.8518614482844886;15;20;245;9;17;67;17;0;49;36;negative;during;5;28936.35503111219
2022-05-12;-0.004090088091172998;-0.7303069639294633;-0.7888372051481399;-1.0619452976649142;0.11716370666566116;0.6342506835141548;-2.0176224907988876;0.5504964650222978;-1.3685545376975843;1.0837813146086777;-0.31163779209632636;-0.7971070254500161;-0.31285776308010527;-1.2226232883257602;-0.6949380933339816;0.6023812372442321;0.6401853138496054;0.5188751290382136;-1.8444202567625771;-0.2654748496572406;28;21;247;14;12;42;18;1;56;25;negative;during;5;29047.75100385385
2022-05-13;0.10032829588870842;-0.9679316644998407;-0.43482907373208785;-0.46264418107426736;-0.18803958797626397;0.28679613769474177;-2.031953093819036;0.5443310506300034;-1.6684188102364967;0.04585292285834188;-0.15185808694513236;-1.341537810715636;-0.6654465420960668;-1.2110826447547471;-0.4489917105735376;0.7180927912826107;0.6234507327804061;0.5194657528905163;-1.419761209371262;-0.2214342012149537;23;17;240;7;19;47;19;2;47;30;negative;after;5;29283.103811543
2022-05-14;0.3438679095628514;-0.4459763371174929;-0.06931131833896673;-0.6148414921050425;-0.7658552192614182;-0.12414429891282742;-1.369373448299237;1.2366190095362304;-1.2165142802108755;-0.4118511367891899;-0.5998334960764214;-1.0397422119964377;-0.054323798030034474;-1.3407123131632035;-0.2801507166058239;1.5809859339342969;-0.5095434001634287;0.37917863698204585;-0.4485801620276553;0.01884563745314584;6;9;143;5;8;21;4;0;27;13;negative;after;5;30101.26644598481
2022-05-15;0.5740873118086499;-0.32683924688810406;-0.12878469342917398;-0.5131799807317731;-0.6885891755430539;-0.4524870730128941;-0.8531776779524183;1.2366190095362308;-0.29291898966037994;-0.9241958361155774;-0.7254621824387751;-0.9641524297598298;0.01945208010308102;-1.4427165914669509;-0.2283536697156203;0.6150379805489463;0.5778922521719209;0.37917863698204585;0.6799527993176996;-0.9254735261193361;9;7;139;6;12;17;3;2;30;10;negative;after;5;31305.1125686764
2022-05-16;0.20877789129743463;-0.5008243560155525;0.156776052971703;-0.9697719138240968;-0.11077354425790058;-0.4231341846837828;-1.0424861481009307;1.582762988989345;0.15898554036523727;-0.6953438062918107;-1.1095851849459029;-0.9173656698484153;-0.10369449851019567;-1.4250550907372022;-0.018716822203420764;0.6282585967847808;0.5518378243578235;0.3777561474614329;0.8509598134596703;-0.6214934798317316;27;21;260;15;13;36;17;1;42;16;negative;after;5;29862.918241291864
2022-05-17;-0.0134206222093871;-0.029539949590426436;0.6772620319786659;-0.6394880584428808;-0.18175948521475266;-0.19890232641706018;-1.1610478961578614;0.8904750300831171;0.3248909262452047;-0.7472483903755514;-1.2177007971064426;-0.5572993364875528;-0.40290406458369704;-1.808489937082381;-0.03167195800453927;0.9849860824483286;0.471682827225338;0.5846069209858739;0.6408503365609527;-0.7130124218743461;7;13;154;6;5;10;7;1;37;9;negative;after;5;30425.85727679598
2022-05-18;0.11053143923050014;0.029390490597902667;0.6283789450678933;-0.41855647791433687;0.18688274549763956;0.14638863951894437;-1.3361073416715403;2.379266339558875;1.1828076505112857;-0.6576761980574325;-1.4340650529367367;-0.6014229066584039;-0.4276888194289996;-1.810518309344502;0.1705586726781673;1.2826761108283111;0.8141723163276217;1.0904718103087592;1.0754601553121035;-0.6218787422080497;20;22;232;10;18;54;27;0;83;24;negative;after;5;28720.271399745423
2022-05-19;0.2181562685056896;0.5470071741604681;0.18128888757156908;-0.5482700952701097;0.17320339816607802;0.5753781375107033;-0.8834521455304447;1.341271451678642;1.3349640579273179;0.32476938451934484;-1.412637445306529;-0.94713254468047;-0.13118519946064613;-1.7840179219431938;0.14682197119905496;1.1720436629312365;0.37522877263199583;0.5444249009414661;1.0034480340226657;0.6790347877861345;19;17;272;8;24;43;14;2;74;30;negative;after;5;30314.33495349838
2022-05-20;0.00782660215074749;1.1700772240551949;-0.08276208832119562;-0.8200510078250649;0.6478376667217393;0.7080379445046132;-0.7045925195135045;1.7143876892709586;1.5325500212718535;0.733730933918699;-1.9220801002653807;-0.12469624599083519;0.13671194393695632;-2.252755539948439;-0.08472596783684036;1.0487455316649303;0.5080128128718151;0.5405079853339374;0.5357128585110801;0.08811273456999366;17;27;277;11;17;53;16;0;52;28;0;0;0;29200.74008778331
2022-05-21;0.05724043680926918;0.7956310109330771;-0.47211795819647606;-1.567803014193654;1.2130920886311287;1.3333820871683046;-0.8527469744123429;1.0220997303647312;1.4212112240191652;1.402376864534226;-2.0279321835177253;0.11155951310901778;-0.4381247660051681;-0.798628320387539;-1.4060443869569326;-0.8212200428412365;0.6317209612987228;0.7609353180281443;0.5143831845157469;-0.5484643557483498;7;9;131;6;11;25;2;2;41;13;0;0;0;29432.22596348109
2022-05-22;-0.604385658147101;0.8523805064336221;-0.3648950812490739;-1.023665552805193;1.4749901381397978;1.3632236307739574;-1.2424784798648678;1.7786985925573298;1.0783420644943074;1.5675667907508966;-0.8317583846792107;0.10664737549324389;-0.5625337820416751;0.018075116333266673;-1.5624406955972427;-0.7582938079423396;-0.2713878819756807;0.5598921936029242;0.1150116907663651;-0.7311156413641109;20;25;232;10;23;47;15;1;64;40;0;0;0;30323.721895269387
2022-05-23;-0.4803778097474444;1.1158654743290124;-0.5288742246459872;-0.4118247335235831;1.7192463699111322;1.3075340656984262;-1.098480683649144;2.1274451583221214;0.6551298855814243;1.1121569870414478;-0.6996596033859426;-0.16961816058369292;-0.5943289729589937;0.202390650589211;-1.0061707506498925;-0.6694128209625821;-0.23716038257680574;0.735866658238779;0.16277043463161028;-0.12683417605901962;21;34;228;11;22;39;20;2;48;24;0;0;0;29098.90974573401
2022-05-24;-0.1601803909223908;0.9144502357908008;-0.6101330666474026;-0.3498431436238249;1.7798571683172846;0.7091745092258372;-1.1470019638034015;2.1274451583221214;0.6408302858641367;0.9541751791321215;-0.3767346629243731;-0.2296155787435115;-0.7186521134773214;0.2024931314724086;-1.181646827735019;-0.35337400618402626;-0.25339044812087974;0.7358666582387782;0.18303376672843022;-0.057258692971217814;7;8;126;1;10;19;5;0;32;15;0;0;0;29655.58613284005
2022-05-26;0.29694452061462634;0.6677990199649598;-1.0866817531142394;-0.6909304960187704;1.4010778212665573;0.18158665787745162;-0.4040171078441815;0.6386538488463627;-0.3307232500458155;0.9754155486234037;-0.1726319080765804;0.20065819409371094;-0.8620317112787091;0.2913875751973038;-0.5879045865476763;-0.44931085897509404;-1.3317744179732378;0.04340354056222515;-0.663129552538029;-0.06012048689082348;2;11;114;8;11;26;9;1;33;13;0;0;0;29267.224671230382
2022-05-27;-0.11281405757499748;0.2356946434442223;-0.6580212143335055;-0.05358297569274934;1.410840040055748;0.005313370162775772;-0.8893979903034048;0.2780872035827021;-0.049897665888704305;0.7885453229283824;0.06845306615527406;0.3398230970312263;-0.7366419790211269;0.823671114194715;-0.580685128762697;-0.6030850190048231;-0.24905794454974234;0.20972553582474177;-0.1781298169057488;-0.6039934106021729;22;23;257;16;29;41;17;3;57;20;0;0;0;28627.574853158603
2022-05-28;-0.6647967436110385;-0.5857899315855746;-0.14048617862188217;0.3276549071240639;1.3656098536537786;0.26348928174279734;-1.6134919430152088;-0.4411730134627289;-0.06383292981643657;0.6504442581423613;0.2752146116640006;-0.8618299006074855;-0.8573002094705011;0.9495509298863053;-0.582717280642458;-0.45299011738094164;0.043378268502920425;0.12775622467090156;-0.1564611186780759;-0.4277528393962681;23;21;252;11;17;31;14;0;48;23;0;0;0;29023.48803926532
2022-05-29;-0.8815814238810081;-0.8052558502380209;0.0023708346071097397;0.5380188770136207;1.3888713524977863;0.21070765216548895;-1.309917571266049;-0.4411730134627289;-0.01262409060556292;-0.163988891472009;0.3957810060782225;-0.5718834910877502;-0.7100450234943521;0.36464493125926944;-0.585403541950605;-0.4224947406281499;0.060615983898258646;0.12775622467090156;-0.09444539315422215;0.13025498401875077;25;13;228;8;15;34;19;0;47;27;0;0;0;29445.95762392081
2022-05-30;-0.5699883965322134;-0.8029649145723747;0.26632981014653584;0.30755353013707826;1.2753802317305185;-0.325757013063394;-2.240942834291527;-0.36368999745505304;-0.7951041182356786;-0.14108711483548772;-0.048836959972339285;-0.5678254832132127;-0.8830224168712192;0.16588843964143543;-0.6221843006155718;-1.339201294883181;0.7768483006961343;0.21907788639057432;0.17098592035185267;0.14769694464960892;4;6;104;7;9;16;2;0;29;14;0;0;0;31726.390685865343
2022-05-31;-0.6920633908550917;-0.7012192367200655;0.18808091723133952;-0.3493827887092069;0.8436141654680569;-0.538281406423716;-2.446541005714306;-1.4047245221260718;-0.6091351758383042;0.006764934507630577;-0.15836214497763174;-0.39571330086762013;-0.7831460079643955;0.3114882788501246;-1.3680637900580446;-1.1793570613726025;0.6030747751494756;-0.6606028516013143;0.24217267069511306;0.017307426120836633;3;6;103;6;8;18;2;0;18;8;0;0;0;31792.30994327541
2022-06-01;-0.9605824173228872;-1.0291212967506642;-0.1413954577109957;0.07676002206172518;0.6934430588561943;-0.22554186370510584;-1.9924060348431984;-1.0432164495901826;-0.21018306416443144;-0.057015069476546595;-0.5563903305257236;-0.5141599160454834;-0.6897380470791776;0.6620864571055776;-1.0769843444191312;-1.215867307120914;1.4394577888643092;-0.6198724034393401;0.32149587703116744;0.03132823751450496;4;5;116;2;9;16;7;0;29;6;0;0;0;29799.07971351946
2022-06-02;-0.3738321519100974;-0.47401874109610204;0.38976326396908983;0.4421924522008636;0.6229300595330575;-0.11165418910933425;-2.0523797926037473;-1.0432164495901826;0.23529303965313259;-0.24827258722400106;1.2650441519019062;-0.2780533926707299;-0.9317167531513382;0.4339455053247248;-0.8903828813003155;-1.3431948878794562;1.3557720194357321;-0.6198724034393401;0.150253279738181;-0.01622608367201293;5;10;113;6;9;16;0;1;17;12;negative;before;4;30467.48774143424
2022-06-03;0.5394238367527725;-0.17758058281660785;0.1332028502876438;0.4076560342442247;0.618485409381829;0.17509543630534938;-1.4928384018261351;-0.24976320156012236;-0.07910286934934525;-0.6045707417697245;1.6699123447793744;-0.3165116942138486;-0.8711750813650578;0.37797808863992416;-0.8994917704108342;-0.8242051045169861;1.1704822193751352;-0.238846238363384;-0.2331614486365462;-0.9256145766449666;18;24;237;7;19;32;12;0;61;22;negative;before;4;29704.39135706927
2022-06-04;1.017606639857255;-0.19664744409084806;0.35946084442225357;0.22210040846697834;0.622443050692002;-0.09832872895213465;-0.8056227225198871;0.44252475734610514;0.03851611791759559;0.03997689291200859;1.218068139529484;-0.29426986876994154;-0.5190802741855236;0.25203059346981105;-0.89562955725316;-1.031330073462372;0.8676379945183869;-0.2163368303431139;-0.39562382466346147;-0.1768608696258505;18;15;239;17;15;43;24;1;66;23;negative;before;4;29832.91422532441
2022-06-05;1.4755482587944444;0.23051069770136137;-0.03496233286857995;0.8430627870233629;0.32865676554375206;0.01376302981936182;-0.8129814807276056;0.44252475734610514;-0.08967909762249203;0.7915014240993;0.7180159128436708;-0.8050076912851962;-0.5080072765215907;-0.7674051956018899;-0.8374143879452413;-1.0371941085279903;0.8654244573927007;-0.2163368303431139;-0.5418161261870784;-1.0542892147188434;37;24;260;12;13;36;17;0;61;22;negative;before;4;29906.66174779145
2022-06-06;1.3597536772109298;-0.21764371716784722;0.058365926583863;0.7924778892981372;0.8341087441641483;0.6365109168183871;0.05740229007015886;0.40417616524494304;1.594471715164364;0.5202130464104155;0.9479193978319527;-0.4930899096468405;-0.4558392854925234;-0.7703800155052745;0.4589667674374069;-0.16209712964198972;-1.2116931696438773;-0.2597245128123672;1.1221336898160954;-0.885800335343574;29;20;224;16;21;46;15;2;57;26;negative;before;4;31370.67194769253
2022-06-07;1.2162620172173697;-0.4547952971243569;0.01607737213290564;0.8190230240834359;1.1464651693484662;1.2687494764992135;0.5576634278235636;0.7877152006500553;1.5873332159904239;0.621106640880492;1.0685052723887678;-0.6976960519674099;-0.40521262476997433;-0.8464798403897159;0.6576243697411561;-0.405364541640661;-1.5279364611583417;-0.4857108916469027;1.1261651671293953;-0.9913867530657829;10;8;151;7;11;20;10;1;27;18;negative;before;4;31155.478701849763
2022-06-08;1.1378631356357305;-0.5073372785526346;0.4953386556580104;0.5681457049474897;1.0883000801631348;1.0114996514499632;-0.0583975126547072;0.4262071281141665;1.2482085621216867;0.18340166704410193;1.1222221707616422;-0.6215762012719092;-0.4101028694224047;-1.1305337786567147;0.7587449790414476;-0.03909062419875665;-1.3679230386820311;-0.26010775259111896;1.3497696979513274;-0.04121522140610464;21;22;250;13;16;43;17;0;66;31;negative;during;4;30214.356242025027
2022-06-09;0.010098690837455593;-0.7538333009291851;0.42701085801466715;0.15485902800441845;2.0244174940909385;1.2956716518026434;-0.330328215544151;0.4262071281141665;1.9734215688968064;0.8570786379538906;-0.11894358608159923;-1.0323780779152354;-0.4538244588095123;-0.6291932646684811;1.0619046789729312;-0.2050156246585627;-1.1282929081550026;-0.26010775259111896;1.982994764723688;0.574271430605568;4;6;122;6;14;26;8;1;47;10;negative;during;4;30111.99792242348
2022-06-10;-1.014302893327709;-0.9679496458295846;0.3500976483823418;-0.4796598474963758;2.117408834942466;1.4505943460783566;-0.954666465231658;-0.36724611991589406;2.391947604504743;0.5000957008878207;-1.1358979141794414;-1.2425141170800407;-0.3629159683425221;-1.2319896325607218;1.0784929185618362;0.007825468480512125;0.09541710084062315;-0.41704824294157916;1.9724796432872522;0.7103479230119771;14;18;223;7;24;50;21;1;58;23;negative;during;4;29083.80472095406
2022-06-11;-0.7301733440412084;-0.6199794275746862;-0.5294294505323615;-0.4035611919809883;2.310014045370848;1.8908876710150393;-0.8600122301573999;-0.36724611991589406;2.266418568386514;0.13393245316979321;-0.5089370456097057;-1.0073035200253058;-0.21203955267074573;-1.1176871309977239;1.0438036254236762;-0.20555379550249042;0.23410355650194295;-0.41704824294157916;2.1874139513785495;0.3225913120997827;7;6;121;6;6;15;5;0;23;6;negative;during;4;28360.81135854195
2022-06-12;-0.8583843749175205;-0.10525521933743631;-0.505318628821138;-0.2588395675121793;2.5449487384437592;1.7932911657394;-1.1500547414113882;0.3250418389903336;1.5509346819171779;0.352062448346906;-0.6330056583002337;0.21155038182903851;-0.22315095324734993;-0.9598294085669572;0.6257373070484085;-0.027151692010828142;0.3234310041684164;-0.3605175290232003;3.13692355811727;0.637746255311424;5;8;108;3;13;19;5;0;37;15;negative;during;4;26762.64903790392
2022-06-13;0.2702024554996294;0.7301732788004003;-0.9788899448064117;-0.31919367361058937;2.006428997791983;1.242334077906758;-1.2158775140779694;-0.47069144710877864;0.09364357295844572;0.4898997628614501;0.646347249386554;0.44779167986532037;-0.26269377259086213;-1.0028486573664486;0.36539050303777676;-0.15909039511281986;0.27281271686767783;-0.5632887482496954;1.8797578667858;0.5683744337952552;4;9;125;5;13;29;2;0;41;11;negative;during;4;22487.387925845906
2022-06-14;0.16822164774226786;0.8630718767003842;-1.2997621364132053;-0.3006433088312148;2.266792827955562;1.1424854716237942;-1.6545382766243177;-0.8542304825138911;-0.3398314863905371;0.5134822988986921;0.7271897908587505;0.38671638356858695;0.08488087063455076;-1.0391130297745523;0.7202228180029817;-0.28632908067006796;-0.31251389323833495;-0.524847367395981;2.0505731032330323;0.561044855604621;27;24;225;15;26;55;22;2;49;28;negative;during;4;22206.79279005828
2022-06-15;0.17360103679932623;1.2781206912453829;-1.4775667071842566;0.27330558698363433;2.533655468910552;1.3730647871729644;-1.7514733366401234;-0.8542304825138911;-0.45084150146376556;1.2706240746770803;0.725420861547308;-0.12618490752353417;-0.23244900510824867;0.24816501629553445;0.08194390315375179;-0.707075738580247;-0.2484182039046512;-0.524847367395981;2.100468851223958;-0.4479793622345995;18;34;254;15;21;40;11;2;38;36;negative;during;4;22572.839823190214
2022-06-16;0.8641570842303383;2.0271604792421276;-1.5520350161158125;0.745710227715519;1.4855829602158352;0.7463615610293246;-1.7035315812129024;-0.8542304825138911;-1.50789380041258;1.0435553074233708;0.8643794756452906;0.37791600466217484;-0.35771886417677234;-0.1526231575106937;0.4835724430020745;0.35748272554700966;-0.24217338476106703;-0.524847367395981;0.3099162136990329;-0.93268926485316;37;33;239;13;21;41;17;0;50;26;negative;during;4;20381.651212902376
2022-06-17;1.594775925252769;2.4621232520607483;-1.643414454964091;0.6696115722001322;0.907767328930682;0.15930379444708317;-1.1356061707673606;-0.8542304825138911;-2.6878667399239196;2.004733832683188;0.15612258113313915;-0.17397167077290468;-0.3490474778867131;-0.03794710600206526;0.7587461700515571;-0.07437418605703462;-1.060069314810317;-0.524847367395981;-1.2582424675707162;-0.36624760899693776;13;23;219;8;32;52;14;0;47;26;negative;during;4;20471.48189249138
2022-06-18;1.3918262471909828;2.3316344202151638;-1.038025672594227;0.21301963910780697;0.1854977898242395;-0.33969530714782215;-1.372241758453003;-1.2003744619670045;-2.91381900493673;1.592800179000412;0.12321806612292407;0.035648973607642735;-0.32315371155401446;0.1591429087311423;0.99866801754217;-0.6384459940583648;-1.6658293933372639;-0.9189375443871405;-1.2021480409612888;0.38835711892192726;17;24;276;22;20;44;10;0;51;31;negative;during;4;19017.64235502154
2022-06-19;1.351236311578626;1.8096790928328157;-1.17509483086665;0.5174142611693571;-0.05525872321124132;-0.6038713021098316;-1.0409519356931034;-1.8926624208732323;-2.5121260893584014;1.135096119352875;0.1670167158128924;0.017710584763966395;-0.27705673998334307;0.5236540654219564;0.9900527629247129;-0.39082480368818284;-1.695685063221599;-1.7709352180380051;-1.214453911941089;0.2916956128082145;15;19;137;7;6;14;7;0;27;17;negative;after;4;20553.27182174724
2022-06-20;0.3364879212696954;0.8092647153499846;-0.4783266096485073;0.4413156056539703;-0.6812256571034913;-0.574518413780718;-0.5203536427846917;-1.8926624208732323;-2.010009944885491;0.9520144954938647;-0.49950975529108;0.8227874654427313;0.17341737584567468;0.542914065365142;1.3742404840403362;-0.37406342546152815;-0.26724100069978524;-1.7709352180380051;-0.2613564864704899;0.4824493879192382;26;28;242;9;14;38;16;0;35;43;negative;after;4;20599.53796479557
2022-06-21;0.4988476637191238;0.9397535471955719;-0.02142941540710412;0.5935129166847439;-1.6442517092454136;-1.0148117387174007;-0.23639093756192028;-1.5465184414201185;-1.7087402582017446;0.860473683564357;-0.6928196976268046;0.8364569890308161;-0.46324517981284885;0.33909941755725037;-0.7780669723316701;-1.1260481540700107;-0.2798598827966723;-1.5417271320941115;-0.1794500164860695;0.5481939063897876;22;21;278;9;11;38;17;1;40;19;negative;after;4;20710.59710173896
2022-06-22;0.21675780968952543;0.33299140782647824;0.017372406616412026;-0.16288477481995983;-1.6394123823502282;-1.3033255556608327;0.14650684753746065;-1.5465184414201185;-1.0210429960103284;0.9136041548098758;-0.2868945488753341;1.45871466379439;-0.4382234806527186;-0.8209041984775799;-0.7627585622384291;-1.415693001462828;-0.8230691988195591;-1.5417271320941115;0.6859469659461382;0.5805504959320437;17;22;242;19;16;31;18;0;54;26;negative;after;4;19987.02904937973
2022-06-23;-0.2100761837126259;-0.4723751933064536;-0.04893659879426321;-0.3560750578762152;-1.610162880480015;-1.183222620033406;0.5687894951323537;-1.149791817405088;-1.1106757633474709;0.6688833022877276;-0.9576193670470596;0.30859480474199896;-0.4539150953994988;-0.8880387303874664;-0.7769915093096039;-1.7000611964113252;-0.9762671982337803;-1.3860082111547696;0.7159241222257321;0.42680778638323774;6;5;150;6;4;21;14;0;35;11;negative;after;4;21085.877161242155
2022-06-24;-0.9647483199127488;-0.8310852331124295;0.5712590370926776;-0.4772692129562766;-1.3331442753577094;-1.1390120968710395;0.5126980965698321;0.5595611675485599;-0.6256067719276538;-0.6211640658299521;-1.0424227952124316;-0.10754104518471205;-0.5209229283162573;-0.7002734277856552;-0.40974586934666507;-1.6476594001436076;-0.8734585942158749;1.0872074794398479;0.07254566113503275;-0.5198022296109521;17;26;259;10;12;37;20;1;59;24;negative;after;4;21231.65577144455
2022-06-25;-0.9436372005862144;-0.6250318230399083;0.37239238967956123;0.3883784957616545;-1.0366200338335811;-1.0267943522133616;0.4694312143173909;0.21341718809544655;-0.12214447157143703;-0.3127966926679536;-0.9973153763794117;0.1271544844623265;-0.4672744834141618;0.05609205339129122;-0.47784835399565434;-1.4886102806609391;-0.8187857320787;1.2012672242755815;-0.580706302725976;-0.6909487917922723;5;5;139;6;10;17;9;0;39;16;negative;after;4;21502.338688026244
2022-06-26;-1.1429061791970057;-0.7054506329262732;0.6579819079440588;-0.520780000735781;-0.9822830475162532;-0.3988495648603422;0.618922915555574;0.5621768651262915;0.03987335741339865;-0.1654551842977906;-0.9874377501306582;0.08579648133997785;-0.8641360071433716;-0.16281031025559628;-0.44703223808310155;-0.8132115571302427;-0.8390289020730917;1.086979914981962;-0.6878699728330323;-0.5781736918479052;17;17;234;10;11;28;20;1;44;25;negative;after;4;21027.29530880669
2022-06-27;-0.9409254916405544;0.013334002262060371;0.1762401713102158;-0.38432723912198336;-0.29462624848016394;-0.3859249509011044;0.4989103840821126;1.663961415109677;-0.6786721596771449;-0.05546052168753405;-1.0011166337537531;-0.2110807641549604;-1.1244260134628228;-0.10028304047593783;-0.7848351784904165;-0.8051513708205694;-1.1826575291021175;1.2162423902493618;-0.24969191464760293;-0.6483508383968603;3;8;120;3;8;16;6;2;22;6;negative;after;4;20735.4779474249
2022-06-28;-1.225055040927055;-0.16065110686538805;0.5303354968473061;0.3766593160318905;-0.48723145890854713;-0.23916050925554344;0.6882188542306268;1.3178174356565633;-0.7037779669007908;-0.14700133361704182;-0.9134784239378488;-0.36294383281126075;-1.0404091460823512;0.5238449913824885;-0.2261747894532052;-0.8357099747096128;-1.0212241170913887;1.410526321617311;-0.2526365374927949;-0.5837505945393943;21;24;243;19;16;39;15;0;56;24;negative;after;4;20280.635650145767
2022-06-29;-0.49647589516152685;0.44611103250370393;0.34304208669533603;1.2091556630519826;-0.7809786014463102;-0.15611691061589503;0.6839380094282734;1.3178174356565633;-1.4416868435394987;-0.6120654585453393;-0.26084810481175813;-1.3692212167553064;-1.009803509436089;1.3250494216030861;-0.31081308170554833;-0.9572422315816775;-1.0170173298656133;1.410526321617311;-1.2882497398545354;-0.9460771890894278;12;20;265;7;17;52;21;1;60;29;negative;after;4;20104.02317778173
2022-06-30;-0.7431173697409451;0.7649997167746931;0.8020529543073555;2.2075462452487047;-0.09683561999798179;0.01698107181507145;0.7624238568910409;0.9210908116415336;-1.3613109660166616;-1.1052965144828444;-0.2736773906459008;-1.3517766095362145;-0.5363746311450277;1.8714977043394228;0.3466816408494081;-1.3081798353050262;-0.9103174861978657;1.5769497617205406;-1.3169785255857906;-0.9797019887052935;16;25;243;13;21;40;24;3;39;23;negative;after;4;19784.72649462487
2022-07-01;0.08313496139510868;0.9345177227479919;0.4127137285184775;2.1916063193100355;-0.30527884814257294;0.18540921012169737;0.9372588716906775;-0.7882621733121149;-1.3568489862504867;-0.27730668935639236;-0.20991000873860274;-1.5582804326509618;-0.6455390087556141;1.9039778885378948;0.34534759901728806;-1.303075959371015;-1.2297486234650805;-0.05810152660361034;-1.3164033012525298;-0.9038415494972831;5;11;145;10;4;21;12;0;29;11;negative;after;4;19269.36668590976
2022-07-02;0.16308449808301456;1.0577932692381407;0.4316188279956944;1.8058460504748526;-0.4435916668148147;0.12590685674895521;1.0452383432285803;-0.7882621733121149;-1.6861077262793667;-0.5212218582006762;-0.1315164529609244;-1.3597389637391246;-0.6608121824506686;1.7644374497446114;0.4004930444731585;-1.2672077174114944;-1.4506952038319985;-0.05810152660361034;-1.3602277898914588;-0.7926678634024492;28;24;263;23;14;37;18;0;49;22;0;0;0;19242.25558024096
2022-07-03;0.5523231753456773;1.1243027004815251;0.3287262772388326;2.259031302136186;-0.6419910869484938;-0.29831774900282876;1.0699206951487168;-0.3865741984120903;-1.707015950435364;-0.7174347485494648;-0.3624871001426783;-1.4970102902882705;-0.5904929326529088;1.0837333382690668;0.4868322628145255;-1.965368764535644;-1.451466297316353;0.22975871436644973;-1.4006621426152996;-1.0022462048618783;6;12;138;11;12;17;11;0;24;8;0;0;0;19297.07608279282
